id_tanggal_transaksi_awal,tanggal_transaksi_awal,tipe_kartu,id_merchant,nama_merchant,tipe_mesin,tipe_transaksi,nama_transaksi,nilai_transaksi,id_negara,nama_negara,nama_kota,lokasi_mesin,pemilik_mesin,waktu_transaksi,kuartal_transaksi,kepemilikan_kartu,nama_channel,id_channel,rata_rata_nilai_transaksi,maksimum_nilai_transaksi,minimum_nilai_transaksi,rata_rata_jumlah_transaksi,flag_transaksi_fraud
2457444,2457495,93,-2,1798,2309778,385,11,5e+05,96,5,265,3190,613,110720,2,2,1,9,708763.1027,2800000,17000,2.04,0
2457540,2457632,111,-2,1798,3189126,301,16,5e+05,96,5,128,8514,613,90515,2,2,1,9,1201785.714,7780612,120000,1.45,0
2457530,2457550,111,-2,1798,2018536,26,10,1e+05,96,5,128,2787,613,110353,2,2,1,9,1024239.017,5000000,25000,1.89,0
2457519,2457601,111,-2,1798,331436,159,19,2e+05,96,5,265,4803,613,204431,4,2,1,9,1055198.539,10500000,55000,1.52,0
2457557,2457602,103,-2,1798,277689,148,5,25000,96,5,75,4743,613,183200,4,2,1,9,623007.874,2445100,25000,1.64,0
2457659,2457733,103,-2,1798,515533,301,16,1e+06,96,5,128,4927,613,110834,2,2,1,9,1748317.308,3450000,57600,2.13,0
2457524,2457539,0,-2,1798,1327759,26,10,2e+05,96,5,128,822,613,171518,3,2,1,9,807460.9412,19500000,25700,1.78,0
2457475,2457564,0,225919,522,2480087,58,6,3e+05,96,5,128,6938,930,122637,3,2,2,4,2255571.921,25000000,133200,2.23,0
2457439,2457508,104,120958,1493,1963703,58,6,50000,96,5,85,5737,2219,221323,4,2,2,4,174234.9828,1600000,15000,2.77,0
2457641,2457712,111,-2,1798,2447733,26,10,5e+05,96,5,128,3705,613,171411,3,2,1,9,356511.1538,4400000,25000,1.56,0
2457339,2457338,93,-2,1798,82596,26,10,2500000,96,5,186,3769,613,153418,3,2,1,9,2639766,20000000,100000,3.66,0
2457611,2457692,111,-2,1798,2719032,26,10,150000,96,5,218,4280,613,123401,3,2,1,9,798112.5,10000000,20000,1.74,0
2457377,2457437,111,-2,1798,1456472,26,10,1250000,96,5,75,1143,613,73442,2,2,1,9,3458895.829,27375000,25000,8.58,0
2457636,2457663,111,-2,1798,1959973,385,11,2500000,96,5,265,2655,613,110429,2,2,1,9,1857331.832,9900000,50000,2.54,0
2457656,2457676,93,-2,1798,1318348,385,11,5e+05,96,5,86,770,613,70049,2,2,1,9,1475859.567,15000000,51500,2.11,0
2457444,2457473,2,-2,1798,1794880,385,11,5e+05,96,5,128,2089,613,41635,1,2,1,9,2358029.475,30000000,100000,2.64,0
2457576,2457617,111,-2,1798,2714830,148,5,26500,96,5,70,8476,613,141205,3,2,1,9,414393.1463,2500000,26500,1.46,0
2457560,2457563,0,-2,1798,1407406,385,11,5e+05,96,5,128,1166,613,114356,2,2,1,9,1014317.042,2500000,100000,2.13,0
2457404,2457412,103,-2,1798,85591,385,11,5e+05,96,5,70,3096,613,113803,2,2,1,9,1510000,5899300,15104,3.42,0
2457530,2457572,111,157250,216,3104875,58,6,397500,96,5,293,6888,530,182131,4,2,2,4,397999.8387,2000000,50000,1.33,0
2457647,2457687,104,-2,1798,73246,26,10,4e+05,96,5,60,2994,613,151203,3,2,1,9,207323.5288,1484010,26328,1.44,0
2457437,2457478,111,-2,1798,2361415,385,11,2e+05,96,5,186,3306,613,120127,3,2,1,9,1987869.565,21000000,25000,2.67,0
2457376,2457458,111,-2,1798,2363119,385,11,5e+05,96,5,128,3596,613,102332,2,2,1,9,1697320.101,24000000,119900,1.63,0
2457633,2457656,111,-2,1798,218067,238,9,1900000,96,5,251,5327,613,23858,1,2,1,9,1228059.407,25000000,8099,4.26,0
2457441,2457469,104,73176,74,2405157,58,6,22700,96,5,128,6764,365,203912,4,2,2,4,343612.8285,2700000,21600,2.46,0
2457600,2457658,93,121541,1347,2465624,58,6,5e+06,96,5,265,7125,1998,131708,3,2,2,4,1923545.376,13000000,77200,5.31,0
2457371,2457437,103,-2,1798,2408546,385,11,2e+06,96,5,154,3732,613,74245,2,2,1,9,1438257.5,5400000,33200,1.74,0
2457431,2457455,93,669197,1195,3046260,58,6,517000,96,5,70,7075,1794,132048,3,2,2,4,2842247.857,75000000,35050,2.04,0
2457618,2457637,0,367779,1659,1797900,58,6,1500925,96,5,60,5842,2449,125429,3,2,2,4,1877884.028,2900000,50000,1.63,0
2457546,2457638,93,-2,1798,234200,385,11,2500000,96,5,265,4590,613,165135,3,2,1,9,5527200,57127000,50000,4.06,0
2457501,2457543,111,476767,325,2127164,58,6,137500,96,5,65,7034,692,214611,4,2,2,4,592703.0405,2500000,50000,1.68,0
2457331,2457355,0,-2,1798,1952188,26,10,5e+05,96,5,128,2749,613,192419,4,2,1,9,935711.4894,10000000,21700,3.61,0
2457436,2457517,111,-2,1798,78872,26,10,2500000,96,5,128,3078,613,214939,4,2,1,9,3817791.607,50000000,100000,2.94,0
2457374,2457465,103,42375,519,2433685,58,6,5e+06,96,5,128,6843,923,134948,3,2,2,4,2296905.312,11578874,150000,3.57,0
2457521,2457561,0,-2,1798,1289502,385,11,2e+05,96,5,96,539,613,121026,3,2,1,9,347937.1789,2000000,50000,1.22,0
2457573,2457650,111,631780,329,2989268,58,6,51600,96,5,138,7488,698,104248,2,2,2,4,918454.9247,14900000,25000,2.78,0
2457315,2457322,0,-2,1798,1926369,385,11,5e+05,96,5,128,2627,613,122600,3,2,1,9,1097018.966,10000000,20000,2.24,0
2457366,2457377,103,196482,189,2199746,227,1,50000,96,5,70,6260,481,134311,3,2,2,4,136600,2900000,22800,1.9,0
2457655,2457723,111,-2,1798,3363377,301,16,550000,96,5,128,8064,613,203406,4,2,1,9,764450.7647,10900000,45000,1.47,0
2457509,2457574,103,633316,694,2979349,58,6,127600,96,5,128,6779,1140,123127,3,2,2,4,834705.7105,4900000,59400,1.41,0
2457461,2457506,5,-2,1798,287101,385,11,2500000,96,5,102,4730,613,55738,1,2,1,9,2500370.313,2500000,2500000,2.28,0
2457467,2457536,5,-2,1798,2448890,148,5,51500,96,5,191,4010,613,100919,2,2,1,9,1025956.818,6909000,30500,1.78,0
2457524,2457534,103,-2,1798,2605128,385,11,1e+05,96,5,128,4139,613,84435,2,2,1,9,551989.7131,15500000,26500,2.24,0
2457409,2457462,111,-2,1798,2345410,159,19,1e+06,96,5,128,3466,613,181531,4,2,1,9,1235226.423,7500000,100000,1.83,0
2457563,2457615,111,-2,1798,1529252,385,11,2500000,96,5,70,1743,613,141100,3,2,1,9,1863980.797,14300000,26300,3.03,0
2457540,2457561,111,37392,604,1776106,58,6,172000,96,5,70,7260,1029,154635,3,2,2,4,1314920.033,18000000,300000,2.67,0
2457655,2457718,111,-2,1798,3363377,238,9,1400000,96,5,265,7957,613,111314,2,2,1,9,1155874.237,10000000,50000,2.86,0
2457590,2457672,111,-2,1798,1436461,238,9,3e+05,96,5,128,5381,613,194920,4,2,1,9,789559.4615,2500000,26900,2.19,0
2457550,2457611,111,-2,1798,1091449,301,16,2900000,96,5,101,320,613,131650,3,2,1,9,1349631.648,5000000,84047,3.33,0
2457475,2457519,111,37668,1610,3019494,58,6,197398,96,5,134,7509,2358,63109,2,2,2,4,918454.9247,14900000,50000,1.43,0
2457398,2457420,111,-2,1798,2987457,238,9,8e+05,96,5,75,5638,613,153846,3,2,1,9,1146932.219,15000000,100000,1.39,0
2457586,2457623,0,92555,1206,2465595,58,6,21400,96,5,60,7354,1806,180158,4,2,2,4,4371131.068,30000000,25000,3.67,0
2457618,2457707,0,121722,427,2424696,58,6,35500,96,5,180,6369,815,193707,4,2,2,4,256292.6604,1250000,10000,1.64,0
2457461,2457553,111,-2,1798,234224,238,9,2500000,96,5,75,5312,613,70111,2,2,1,9,2917987.388,12123109,100000,3.26,0
2457359,2457434,93,-2,1798,2440405,26,10,4e+05,96,5,60,3691,613,150910,3,2,1,9,691407.863,5000000,20900,3.26,0
2457585,2457614,104,-2,1798,2686838,238,9,5e+06,96,5,203,7949,613,93125,2,2,1,9,2120522.386,8000000,30000,3.61,0
2457558,2457649,4,-2,1798,3240337,159,19,9e+05,96,5,128,4560,613,163506,3,2,1,9,4143191.192,18000000,315000,3,0
2457375,2457403,103,-2,1798,2081532,159,19,241000,96,5,128,2999,613,92851,2,2,1,9,731481.4815,9000000,10000,1.77,0
2457474,2457508,103,-2,1798,3152955,238,9,3900000,96,5,128,8016,613,100756,2,2,1,9,782775.0833,6194250,21200,2.35,0
2457384,2457391,93,-2,1798,2102399,159,19,250000,96,5,241,3013,613,123436,3,2,1,9,1679004.381,23814624,25000,3.97,0
2457531,2457580,111,-2,1798,3105437,159,19,1440000,96,5,128,8210,613,104058,2,2,1,9,1535219.072,15000000,22500,3.2,0
2457641,2457684,103,-2,1798,-3,156,12,3e+05,96,5,265,1348,1371,114042,2,1,5,8,674371.4286,15500000,25000,2.91,0
2457640,2457685,103,91993,630,1945273,58,6,399000,96,5,60,5821,1054,182834,4,2,2,4,315650.3429,2050000,28700,1.44,0
2457649,2457656,0,-2,1798,1265392,147,3,65860,96,5,70,628,613,175430,3,2,1,9,1358068.853,15000000,26500,2.54,0
2457550,2457603,93,-2,1798,520270,26,10,3e+05,96,5,75,4992,613,102741,2,2,1,9,1785796,15000000,100000,3.05,0
2457628,2457660,111,-2,1798,223742,26,10,750000,96,5,102,4324,613,55455,1,2,1,9,742086.5672,2500000,26500,1.78,0
2457590,2457651,111,223533,26,2760593,58,6,2205000,96,5,128,6814,287,85326,2,2,2,4,2362861.578,31050000,101500,2.37,0
2457514,2457606,111,-2,1798,2826859,238,9,3300000,96,5,241,8174,613,190534,4,2,1,9,1190239.781,5000000,116000,3.07,0
2457556,2457569,0,-2,1798,669538,385,11,5e+05,96,5,71,5066,613,185740,4,2,1,9,852058.5,4700000,50000,1.7,0
2457634,2457719,93,-2,1798,1230930,26,10,2500000,96,5,128,557,613,153934,3,2,1,9,1575392.959,20000000,25000,4.72,0
2457427,2457491,103,-2,1798,334508,26,10,50000,96,5,102,4831,613,143051,3,2,1,9,315320,2500000,22100,3.29,0
2457538,2457626,104,-2,1798,2097742,26,10,1e+06,96,5,128,2931,613,92356,2,2,1,9,835123.6111,2000000,250000,1.09,0
2457508,2457573,104,-2,1798,1940525,26,10,50000,96,5,239,2583,613,92243,2,2,1,9,421115.5333,1500000,10000,1.71,0
2457419,2457504,111,-2,1798,1453966,385,11,1100000,96,5,60,1345,613,235702,4,2,1,9,904045.8684,9500000,20800,2.57,0
2457517,2457578,111,387999,452,2005396,58,6,418200,96,5,128,5781,862,202904,4,2,2,4,1343890.676,10000000,153519,1.79,0
2457312,2457393,93,-2,1798,2419367,147,3,1e+07,96,5,128,3688,613,95608,2,2,1,9,7092883.165,100000000,533000,9.09,0
2457568,2457592,111,592310,330,1578653,58,6,78500,96,5,134,5954,699,111731,2,2,2,4,473234.8894,5000000,21200,2.27,0
2457613,2457700,111,-2,1798,1192145,385,11,2e+05,96,5,58,474,613,194501,4,2,1,9,1380108.281,11677500,26500,2.36,0
2457473,2457515,111,-2,1798,1154046,385,11,2500000,96,5,128,427,613,123055,3,2,1,9,435511.1111,3461000,20000,2.22,0
2457521,2457521,103,-2,1798,2751070,26,10,663500,96,5,239,4293,613,144638,3,2,1,9,977378.0282,5000000,71500,1.63,0
2457570,2457573,111,-2,1798,2554727,385,11,5e+05,96,5,256,4059,613,164054,3,2,1,9,959516.2602,4500000,25000,2,0
2457445,2457493,93,-2,1798,1286611,147,3,3617500,96,5,265,628,613,122529,3,2,1,9,1667486.667,20000000,50000,4.15,0
2457429,2457431,104,-2,1798,1372814,26,10,1400000,96,5,70,1024,613,160422,3,2,1,9,270997.7778,1250000,25000,2.31,0
2457480,2457520,93,333628,1724,2817571,58,6,22400,96,5,167,6712,2530,195909,4,2,2,4,3225250.909,40000000,10000,2.8,0
2457300,2457372,111,144963,390,2410797,58,6,1112000,96,5,128,7134,770,123330,3,2,2,4,4022451.393,6596072,300000,1,0
2457398,2457439,93,607355,1189,2813060,58,6,3832500,96,5,259,5978,1792,233630,4,2,2,4,1367504.936,11300000,50000,2.82,0
2457655,2457710,103,397978,385,3316426,58,6,220000,96,5,293,6374,667,181944,4,2,2,4,1020581.881,10000000,93400,2.86,0
2457526,2457620,93,-2,1798,78957,26,10,2500000,96,5,128,3716,613,103324,2,2,1,9,2426613.819,12636600,140000,5.43,0
2457352,2457400,111,-2,1798,2574185,26,10,5e+05,96,5,265,4103,613,115225,2,2,1,9,339062.816,4000000,10000,1.53,0
2457360,2457392,93,-2,1798,483717,301,16,3e+06,96,5,75,4939,613,142040,3,2,1,9,789847.2222,2500000,30000,2.27,0
2457498,2457584,104,-2,1798,1613200,385,11,1e+05,96,5,128,1842,613,205453,4,2,1,9,225404.9881,2000000,25900,1.88,0
2457605,2457608,111,-2,1798,1431,26,10,1200000,96,5,265,1594,613,155552,3,2,1,9,1299993.183,7129876,200000,1.79,0
2457568,2457631,104,-2,1798,2112010,148,5,25000,96,5,265,2954,613,201431,4,2,1,9,174234.9828,1600000,20300,1.68,0
2457641,2457674,111,-2,1798,2373797,153,2,3500000,96,5,281,3539,613,125204,3,2,1,9,2418702.453,2500000,350000,1.61,0
2457578,2457659,104,-2,1798,2069723,26,10,9e+05,96,5,152,2920,613,113716,2,2,1,9,959978.2609,5000000,25000,3,0
2457515,2457527,111,-2,1798,1638278,159,19,250000,96,5,70,2057,613,135151,3,2,1,9,1175766.31,5000000,17200,1.6,0
2457630,2457655,93,-2,1798,1589296,26,10,1250000,96,5,69,1942,613,100025,2,2,1,9,5990080.829,80000000,63000,2.72,0
2457448,2457472,111,-2,1798,1366338,301,16,1e+05,96,5,265,963,613,121430,3,2,1,9,857803.6491,7500000,26500,2.33,0
2457420,2457504,93,-2,1798,1531780,238,9,2050000,96,5,128,5401,613,175731,3,2,1,9,1159703.226,5300000,100000,2.25,0
2457530,2457547,111,-2,1798,2031753,385,11,1e+06,96,5,259,2811,613,170953,3,2,1,9,1302939.744,25000000,50000,2.61,0
2457389,2457487,0,-2,1798,1954545,385,11,5e+05,96,5,189,2750,613,70847,2,2,1,9,838882.9301,9657700,100000,2.25,0
2457637,2457676,103,-2,1798,3162891,385,11,1e+05,96,5,70,4547,613,90254,2,2,1,9,1569376.744,14280000,20000,2.17,0
2457626,2457630,104,-2,1798,2363123,26,10,150000,96,5,128,3563,613,92712,2,2,1,9,1289755.556,9500000,100000,2.46,0
2457640,2457724,111,-2,1798,2382586,385,11,2e+05,96,5,265,3881,613,84618,2,2,1,9,251020.3704,5000000,23400,1.98,0
2457358,2457432,93,-2,1798,1947654,159,19,270000,96,5,60,2703,613,213709,4,2,1,9,217163.3333,1219000,50000,1.38,0
2457567,2457596,111,-2,1798,1919585,238,9,2150000,96,5,265,5511,613,115556,2,2,1,9,1229108,10225416,13462,3,0
2457306,2457396,111,-2,1798,1898761,159,19,5200000,96,5,128,2471,613,93523,2,2,1,9,1204300,5271896,100000,2.17,0
2457513,2457529,111,-2,1798,-3,156,12,3e+05,96,5,10,197,198,171611,3,1,5,8,1493359.415,13000000,26500,1.21,0
2457439,2457481,111,-2,1798,98,238,9,150000,96,5,259,3809,613,135656,3,2,1,9,2219613.445,10000000,100000,2,0
2457378,2457433,5,-2,1798,1226325,385,11,5e+05,96,5,128,648,613,201503,4,2,1,9,667152.4483,2500000,50000,2.38,0
2457441,2457510,111,-2,1798,1979,159,19,1e+05,96,5,128,828,613,214213,4,2,1,9,893312.6061,10260000,8000,1.85,0
2457634,2457688,111,-2,1798,483716,385,11,3e+05,96,5,251,4941,613,93635,2,2,1,9,247683.4304,2000000,25000,1.77,0
2457502,2457591,93,-2,1798,1185988,26,10,3e+05,96,5,60,415,613,181338,4,2,1,9,2831245.541,33700000,26500,3.76,0
2457518,2457582,111,-2,1798,1431430,385,11,1e+06,96,5,128,1373,613,72246,2,2,1,9,404463.2653,8585000,25000,2.71,0
2457566,2457596,104,-2,1798,2368,159,19,10000,96,5,128,317,613,200340,4,2,1,9,147165.0701,1000000,10000,2.93,0
2457402,2457493,111,-2,1798,2168747,26,10,350000,96,5,128,3174,613,162556,3,2,1,9,421299.8947,3300000,30750,1.68,0
2457619,2457710,104,-2,1798,517087,148,5,25000,96,5,60,4942,613,193205,4,2,1,9,433648.6486,5300000,25000,1.72,0
2457447,2457460,93,-2,1798,258896,26,10,3e+05,96,5,102,4697,613,115039,2,2,1,9,338974.1935,2100000,10000,1.81,0
2457523,2457612,111,-2,1798,1769588,159,19,5e+05,96,5,75,2143,613,85139,2,2,1,9,304444.4444,2987800,47300,1.69,0
2457546,2457576,104,-2,1798,1222429,147,3,50000,96,5,128,569,613,112852,2,2,1,9,1611193.262,17073425,50000,2.58,0
2457371,2457453,93,-2,1798,2382585,26,10,1250000,96,5,191,3748,613,152149,3,2,1,9,4162500,29920000,103000,2.99,0
2457448,2457515,0,-2,1798,1360298,26,10,2e+05,96,5,60,1002,613,175231,3,2,1,9,1628184.634,5150000,50000,1.57,0
2457502,2457542,111,-2,1798,1244973,385,11,5e+05,96,5,241,658,613,95013,2,2,1,9,369319.2308,2500000,10000,1.55,0
2457433,2457493,111,-2,1798,1199147,385,11,1e+05,96,5,128,560,613,122357,3,2,1,9,934299.7006,7000000,51500,3.6,0
2457661,2457675,111,-2,1798,1415792,385,11,3e+05,96,5,136,1153,613,81236,2,2,1,9,1452780.185,35209800,15000,5.32,0
2457431,2457479,93,59214,714,2365084,58,6,450000,96,5,128,7312,1157,84331,2,2,2,4,633376.23,5800000,21700,6.28,0
2457645,2457674,111,-2,1798,334508,385,11,2500000,96,5,128,4666,613,114336,2,2,1,9,1768786.707,11600000,78500,2.6,0
2457303,2457380,0,-2,1798,91674,26,10,2500000,96,5,128,3350,613,160044,3,2,1,9,1064448.391,1945000,217400,2.9,0
2457555,2457588,111,-2,1798,705946,385,11,2066384,96,5,251,4919,613,171955,3,2,1,9,1290002.644,5044389,50000,5.34,0
2457558,2457638,0,-2,1798,2793225,385,11,4e+05,96,5,128,8567,613,123130,3,2,1,9,626562.5,4900000,49000,2.54,0
2457583,2457663,93,-2,1798,1466683,385,11,1e+06,96,5,128,1413,613,160631,3,2,1,9,1923545.376,20815000,100000,2.48,0
2457659,2457737,103,-2,1798,1590935,238,9,2e+05,96,5,128,5454,613,113155,2,2,1,9,413877.2917,2500000,50000,1.71,0
2457372,2457464,93,-2,1798,1898757,238,9,5e+05,96,5,244,5503,613,200223,4,2,1,9,1178897.585,4500000,100000,1.52,0
2457371,2457437,93,-2,1798,2397801,301,16,1750000,96,5,128,3765,613,181531,4,2,1,9,1884018.29,19000000,25000,4.56,0
2457567,2457623,111,463337,1567,2583179,58,6,158500,96,5,265,6909,2302,80222,2,2,2,4,899138.7417,4500000,26000,1.68,0
2457462,2457516,111,-2,1798,2600361,26,10,1500000,96,5,128,4112,613,135858,3,2,1,9,1342174.296,12258351,86140,2.66,0
2457546,2457583,111,-2,1798,1374421,26,10,1250000,96,5,70,1046,613,231046,4,2,1,9,1401470.588,5000000,50000,5.34,0
2457618,2457659,104,-2,1798,1406166,385,11,52500,96,5,128,1198,613,180416,4,2,1,9,390315.0889,3000000,22400,2.87,0
2457429,2457457,0,-2,1798,-3,156,12,950000,96,5,128,1737,2422,94225,2,1,5,8,1242924.951,3700000,122800,2.93,0
2457538,2457622,104,-2,1798,1178689,159,19,1116000,96,5,223,510,613,100540,2,2,1,9,1317479.675,3946400,129000,1.4,0
2457526,2457547,103,-2,1798,1363512,385,11,2500000,96,5,128,1002,613,180805,4,2,1,9,1915767.64,10000000,200000,1.9,0
2457440,2457520,111,-2,1798,193791,26,10,8e+05,96,5,128,4316,613,143659,3,2,1,9,701544.8276,2500000,25000,1.41,0
2457322,2457391,111,-2,1798,506856,159,19,2e+06,96,5,101,4949,613,113111,2,2,1,9,3290934.62,14394374,9501,3.17,0
2457513,2457551,111,-2,1798,-3,156,12,7289064,157,11,31,2015,2067,212332,4,1,3,8,16964571.43,25000000,50000,1.48,0
2457634,2457665,4,-2,1798,331432,385,11,2500000,96,5,128,4819,613,84017,2,2,1,9,1431667.604,10000000,50000,2.83,0
2457419,2457461,111,-2,1798,1290295,159,19,4e+05,96,5,203,710,613,74021,2,2,1,9,893312.6061,10260000,8000,1.9,0
2457429,2457466,93,-2,1798,2522091,26,10,4e+05,96,5,128,8323,613,171515,3,2,1,9,1453136.404,38000000,25000,2.53,0
2457662,2457686,111,434476,391,2451254,58,6,599000,96,5,136,7534,769,81458,2,2,2,4,599359.101,5000000,24212,2.32,0
2457502,2457541,103,-2,1798,2277007,26,10,1500000,96,5,70,3431,613,70539,2,2,1,9,1203335.632,2500000,59400,1.86,0
2457422,2457512,93,-2,1798,400373,385,11,1e+05,96,5,128,4892,613,131411,3,2,1,9,633376.23,2500000,50000,1.56,0
2457440,2457500,111,-2,1798,1609838,238,9,8e+05,96,5,259,5483,613,172736,3,2,1,9,1362647.095,9500000,39800,1.58,0
2457323,2457375,103,-2,1798,1597927,26,10,2e+05,96,5,102,1840,613,94624,2,2,1,9,494903.3623,1000000,100000,1,0
2457316,2457363,111,-2,1798,16848,385,11,5e+05,96,5,211,744,613,74836,2,2,1,9,773166.7349,2000000,150000,1.14,0
2457310,2457342,0,-2,1798,1944883,385,11,5e+05,96,5,203,2621,613,130536,3,2,1,9,1097018.966,10000000,15000,1.82,0
2457368,2457417,104,-2,1798,234237,385,11,1500000,96,5,128,4287,613,191557,4,2,1,9,1797229.091,3105000,265000,1.9,0
2457632,2457653,104,-2,1798,3091562,26,10,350000,96,5,128,8179,613,93533,2,2,1,9,966666.6667,2000000,140000,1.14,0
2457431,2457457,103,-2,1798,1360996,385,11,1e+05,96,5,128,811,613,93758,2,2,1,9,706197.5,3700000,50000,1.75,0
2457636,2457719,111,-2,1798,1959973,26,10,2500000,96,5,128,2750,613,94818,2,2,1,9,1473114.706,5500000,35000,2.94,0
2457323,2457379,111,-2,1798,515812,26,10,4e+05,96,5,128,4957,613,101009,2,2,1,9,1547091.667,10000000,26500,3.83,0
2457491,2457583,104,-2,1798,2303883,385,11,1e+05,96,5,128,3443,613,235204,4,2,1,9,272580.9091,1453000,16700,1.71,0
2457457,2457519,111,-2,1798,2621550,26,10,1250000,96,5,128,4193,613,110840,2,2,1,9,1342174.296,17000000,20000,3.3,0
2457371,2457379,5,-2,1798,1140549,385,11,2500000,96,5,265,440,613,63911,2,2,1,9,1275542.938,10000000,10000,1.82,0
2457347,2457361,103,502298,1204,2516547,58,6,268900,96,5,134,6112,1813,212433,4,2,2,4,731774.0964,6000000,30000,1.92,0
2457662,2457743,111,-2,1798,1167876,385,11,2e+05,96,5,128,455,613,172531,3,2,1,9,682720.375,8000000,20000,1.72,0
2457540,2457547,103,-2,1798,2107936,385,11,3e+05,96,5,128,3118,613,141606,3,2,1,9,731481.4815,2500000,26500,1.78,0
2457545,2457559,93,-2,1798,2107937,385,11,2500000,96,5,221,2972,613,85621,2,2,1,9,2390178.571,5000000,50000,2.93,0
2457359,2457428,111,-2,1798,1570415,385,11,2500000,96,5,128,1757,613,90505,2,2,1,9,846788.2353,4650000,50000,1.41,0
2457634,2457643,93,-2,1798,78863,26,10,2300000,96,5,155,3073,613,151034,3,2,1,9,3433434.109,50000000,49360,2.98,0
2457565,2457608,104,-2,1798,2097742,385,11,1e+06,96,5,265,2952,613,105023,2,2,1,9,1617941.176,18652620,100000,2.87,0
2457448,2457505,103,-2,1798,253475,385,11,5e+05,96,5,75,4621,613,203246,4,2,1,9,972846.2353,7000000,27700,2.33,0
2457644,2457677,111,-2,1798,1893735,385,11,1250000,96,5,128,2495,613,201930,4,2,1,9,768966.6667,2500000,50000,2.11,0
2457318,2457356,2,-2,1798,1597927,26,10,1e+06,96,5,128,1873,613,123732,3,2,1,9,2358029.475,25000000,25000,1.32,0
2457582,2457592,2,-2,1798,1800234,385,11,1250000,96,5,128,2164,613,184757,4,2,1,9,3485247.863,27500000,300000,2.7,0
2457371,2457379,0,-2,1798,330219,385,11,2500000,96,5,96,4682,613,124832,3,2,1,9,1952620.09,15000000,29234,3.76,0
2457578,2457596,111,-2,1798,1758544,26,10,2200000,96,5,128,2118,613,95538,2,2,1,9,1505702.752,7000000,50000,3.57,0
2457659,2457714,111,-2,1798,3048888,301,16,5e+06,96,5,70,8131,613,185802,4,2,1,9,1341592.168,14000000,124000,2.11,0
2457597,2457677,5,531225,749,2918760,58,6,707700,96,5,265,6735,1203,192316,4,2,2,4,459148.0984,4542000,25000,1.55,0
2457438,2457508,93,-2,1798,81969,385,11,7e+05,96,5,128,3804,613,115716,2,2,1,9,1055156.525,7465000,25000,2.46,0
2457607,2457627,104,-2,1798,1857064,159,19,930000,96,5,128,2363,613,195641,4,2,1,9,785000,2500000,50000,1.84,0
2457618,2457654,0,-2,1798,1036667,26,10,2500000,96,5,128,5521,613,101433,2,2,1,9,1938118.472,25000000,26000,1.96,0
2457640,2457639,0,285308,1625,3024866,58,6,202374,96,5,128,7477,2371,131401,3,2,2,4,1284102.564,15000000,26500,2.54,0
2457608,2457698,0,-2,1798,2125039,26,10,1e+05,96,5,128,2973,613,202917,4,2,1,9,708412.9063,1200000,100000,1.17,0
2457550,2457577,103,-2,1798,2337117,26,10,50000,96,5,128,3575,613,140508,3,2,1,9,123859.3559,1000000,17800,1.8,0
2457629,2457719,93,-2,1798,2632329,148,5,26500,96,5,128,4215,613,135343,3,2,1,9,1252008.475,6000000,25000,2.36,0
2457402,2457445,103,-2,1798,2197627,385,11,3e+05,96,5,265,3288,613,170216,3,2,1,9,693689.4737,3062000,30000,1.6,0
2457332,2457350,111,-2,1798,2029714,159,19,1200000,96,5,239,2777,613,33613,1,2,1,9,1228932.46,10000000,25000,2.79,0
2457495,2457571,93,337724,979,2470666,58,6,220130,96,5,265,6921,1492,121657,3,2,2,4,286962.656,4485000,50000,1.72,0
2457390,2457411,111,-2,1798,2337114,159,19,2650000,96,5,128,3397,613,195010,4,2,1,9,518591.3404,5000000,49300,1.79,0
2457396,2457409,5,-2,1798,1942712,26,10,2e+05,96,5,128,2639,613,202856,4,2,1,9,256379.3548,2170000,10000,1.57,0
2457449,2457496,104,-2,1798,2318261,238,9,1650000,96,5,119,5603,613,150144,3,2,1,9,610360,2900000,100000,1.32,0
2457441,2457444,111,-2,1798,2452275,238,9,350000,96,5,128,8014,613,45543,1,2,1,9,1342174.296,9500000,75000,2.17,0
2457433,2457499,104,-2,1798,2446548,238,9,1650000,96,5,259,8014,613,115639,2,2,1,9,1184367.722,7000000,25000,2.91,0
